gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,curcdq,datacqtr,datafqtr,acoq,actq,altoq,ancq,anoq,capr1q,capr2q,capr3q,capsftq,capsq,cheq,chq,dlcq,dlttq,invtq,ivstq,lcoq,lctq,lltq,optvolq,tfvaq,tfvlq,amcy,cdvcy,chechy,dlcchy,dltisy,dltry,dvpy,dvy,esubcy,invchy,ivstchy,costat,dvpspq,dvpsxq,prchq,prclq
1161,20120630,2012,2,INDL,C,D,STD,AMD,7903107,USD,2012Q2,2012Q2,77,3233,263,1808,0,,,,,6752,1579,1015,489,1532,833,564,731,2352,1572,53.58,1648,1,,,146,,0,2,0,0,0,-355,,A,0,0,8.24,5.32
1161,20120930,2012,3,INDL,C,D,STD,AMD,7903107,USD,2012Q3,2012Q3,88,2815,279,1797,0,,,,,6780,1300,776,5,2035,744,524,690,1555,2068,54.81,1344,0,,,-93,,0,488,0,0,0,-266,,A,0,0,6.08,3.22
1161,20121231,2012,4,INDL,C,D,STD,AMD,7903107,USD,2012Q4,2012Q4,71,2265,247,1735,0,,,,,6803,1002,549,5,2037,562,453,660,1397,2065,56.24,1135,0,,,-320,,491,489,0,0,0,-83,,A,0,0,3.41,1.81
1161,20130331,2013,1,INDL,C,D,STD,AMD,7903107,USD,2013Q1,2013Q1,77,2338,223,1459,0,,,,,6827,1003,441,5,2039,613,562,636,1321,2061,60.97,1090,2,,,-108,,0,1,0,0,0,-52,,A,0,0,2.93,2.36
1161,20130630,2013,2,INDL,C,D,STD,AMD,7903107,USD,2013Q2,2013Q2,109,2458,248,1439,0,,,,,6848,968,334,5,2042,711,634,630,1451,2087,,1059,5,,,-215,,0,2,0,0,0,-149,,A,0,0,4.42,2.26
1161,20130930,2013,3,INDL,C,D,STD,AMD,7903107,USD,2013Q3,2013Q3,84,2939,264,1378,0,,,,,6872,1060,543,5,2044,922,517,688,1762,2121,57.98,844,1,,,-6,,0,4,0,0,0,-360,,A,0,0,4.65,3.25
1161,20131231,2013,4,INDL,C,D,STD,AMD,7903107,USD,2013Q4,2013Q4,71,2884,106,1453,0,,,,280,6894,1097,869,60,1998,884,228,675,1618,2175,59.03,790,4,,,320,,55,55,0,0,0,-322,,A,0,0,4.13,3.04
1161,20140331,2014,1,INDL,C,D,STD,AMD,7903107,USD,2014Q1,2014Q1,79,2690,113,1418,0,,,,260,6883,902,554,60,2078,869,348,628,1384,2213,55.03,697,0,,,-315,,589,569,0,0,0,14,,A,0,0,4.6,3.2915
1161,20140630,2014,2,INDL,C,D,STD,AMD,7903107,USD,2014Q2,2014Q2,152,2932,119,1314,0,,,,241,6905,948,503,101,2109,960,445,598,1505,2240,51.68,576,0,,,-366,,1080,1042,0,0,0,-76,,A,0,0,4.5,3.65
1161,20140930,2014,3,INDL,C,D,STD,AMD,7903107,USD,2014Q3,2014Q3,212,3020,117,1305,0,,,,238,6928,938,640,102,2106,897,298,649,1566,2224,51.94,576,0,,,-229,,1080,1043,0,0,0,-14,,A,0,0,4.8,3.4
1161,20141231,2014,4,INDL,C,D,STD,AMD,7903107,USD,2014Q4,2014Q4,193,2736,125,1031,0,,,,219,6949,1040,805,177,2035,685,235,630,1440,2140,53.36,675,0,,,-64,,1155,1115,0,0,0,199,,A,0,0,3.46,2.35
1161,20150331,2015,1,INDL,C,D,STD,AMD,7903107,USD,2015Q1,2015Q1,132,2497,111,931,0,,,,203,6967,906,677,235,2033,688,229,555,1292,2119,53.99,504,0,,,-128,,58,1,0,0,0,-6,,A,0,0,3.37,2.14
1161,20150630,2015,2,INDL,C,D,STD,AMD,7903107,USD,2015Q2,2015Q2,136,2451,108,930,0,,,,213,6984,829,829,235,2034,799,0,513,1399,2123,54.86,477,0,,,24,,100,44,0,0,0,-117,,A,0,0,2.94,2.2
1161,20150930,2015,3,INDL,C,D,STD,AMD,7903107,USD,2015Q3,2015Q3,302,2466,89,763,0,,,,197,6997,755,755,230,2030,761,0,605,1449,2116,71.71,385,0,,,-50,,100,44,0,0,0,-93,,A,0,0,2.63,1.61
1161,20151231,2015,4,INDL,C,D,STD,AMD,7903107,USD,2015Q4,2015Q4,324,2320,134,789,0,,,,189,7017,785,785,230,2032,678,0,649,1403,2118,60.14,785,0,,,-20,,100,44,0,0,0,-11,235,A,0,0,3.06,1.72
1161,20160331,2016,1,INDL,C,D,STD,AMD,7903107,USD,2016Q1,2016Q1,327,2226,56,755,0,,,,245,7033,716,716,230,2006,675,,541,1328,2156,,716,0,,,-69,0,0,0,0,0,0,3,,A,0,0,2.98,1.75
1161,20160630,2016,2,INDL,C,D,STD,AMD,7903107,USD,2016Q2,2016Q2,135,2506,59,810,0,,,,231,7053,957,957,226,2012,743,,495,1581,2148,,957,0,,,172,,0,4,0,0,-1,-66,,A,0,0,5.52,2.6
1161,20160930,2016,3,INDL,C,D,STD,AMD,7903107,USD,2016Q3,2016Q3,154,2824,47,792,0,,,,235,8258,1258,1258,0,1632,772,,463,1473,1758,59.85,1258,0,,,473,,681,1078,0,0,1,-94,,A,0,0,8,4.82
1161,20161231,2016,4,INDL,C,D,STD,AMD,7903107,USD,2016Q4,2016Q4,204,2530,47,791,0,,,,232,8334,1264,1264,0,1435,751,,523,1346,1559,62.33,1264,0,,,479,,782,1343,0,0,2,-73,,A,0,0,12.42,6.22
1209,20100331,2010,2,INDL,C,D,STD,APD,9158106,USD,2010Q1,2010Q2,516.5,2822,540.4,10330.6,0,,,,,820.7,230.9,230.9,874.9,3468.5,615.8,0,0,2345.7,5388.6,32.6,216.3,73.1,,,-257.3,-55.6,67.4,83,0,190.5,-29.6,13.4,0,A,0.45,0.49,83.8,65.05
1209,20100630,2010,3,INDL,C,D,STD,APD,9158106,USD,2010Q2,2010Q3,503.9,2945.4,581.8,10054,0,,,,,803,405.3,405.3,821.6,3366.4,619.8,0,0,2312.8,5314.7,32.6,305.8,107.4,,,-82.9,-50,110.9,109.8,0,294.6,-35.2,-4.9,0,A,0.49,0.49,80.24,64.47
1209,20100930,2010,4,INDL,C,D,STD,APD,9158106,USD,2010Q3,2010Q4,282.6,3033.8,372.1,10472.1,0,,,,,802.2,374.3,374.3,468.5,3659.8,735.2,0,1039.8,2244.1,5564.2,32.6,218,54.2,,,-113.9,-74.6,226.2,436.4,0,398.7,-50.6,-99.8,0,A,0.49,0.49,84.43,64.13
1209,20101231,2011,1,INDL,C,D,STD,APD,9158106,USD,2010Q4,2011Q1,399.1,2870.2,520,10589.5,0,,,,,784.9,247.2,247.2,374.6,3617.4,738.2,0,0,1937.1,5545.4,29.6,187.8,48.4,,,-127.1,-33.3,38.5,137.6,0,104.8,14.9,-0.4,0,A,0.49,0.49,91.39,80.9
1209,20110331,2011,2,INDL,C,D,STD,APD,9158106,USD,2011Q1,2011Q2,379.9,2976.5,386.4,10844.2,0,,,,,793.7,270.3,270.3,684.1,3711.8,720.2,0,0,2211.3,5610.2,29.6,71.7,106,,,-104,341.3,43,172.1,0,210.1,-7.7,27.4,0,A,0.49,0.58,95,83.22
1209,20110630,2011,3,INDL,C,D,STD,APD,9158106,USD,2011Q2,2011Q3,411.7,3276.5,403,11175,0,,,,,800.1,430.1,430.1,443.4,4054.3,784.9,0,0,2103.8,5950.7,29.6,72.2,101.4,,,55.8,411.9,59.2,182.4,0,333,-18.4,-23,0,A,0.58,0.58,96,89.181
1209,20110930,2011,4,INDL,C,D,STD,APD,9158106,USD,2011Q3,2011Q4,213.8,3189.8,437.7,11100.9,0,,,,,805.6,422.5,422.5,634.7,3927.5,828.1,0,841.8,2342,6010,29.6,118.2,94.8,,,48.2,234.3,409.8,187.1,0,456.7,-47.5,-85.1,0,A,0.58,0.58,98.005,74.58
1209,20111231,2012,1,INDL,C,D,STD,APD,9158106,USD,2011Q4,2012Q1,379.4,3176.2,448,11215.1,0,,,,,794.8,407.3,407.3,731.8,3884.2,860,0,0,2337.2,5997,29.7,121.3,45.7,,,-15.2,-315.4,400.1,3.3,0,121.9,-10.4,-32.9,0,A,0.58,0.58,90.2,72.26
1209,20120331,2012,2,INDL,C,D,STD,APD,9158106,USD,2012Q1,2012Q2,795.8,3342.9,642.2,11612.9,0,,,,,800.2,319.5,319.5,859.6,3879.8,845.8,0,52.5,2539.4,6009,29.7,101.6,56.5,,,-89.5,-190.2,400.1,8.6,0,244.1,-25,-21.8,0,A,0.58,0.64,92.48,85.601
1209,20120630,2012,3,INDL,C,D,STD,APD,9158106,USD,2012Q2,2012Q3,391.2,3033.1,469.9,11847.8,0,,,,,807.4,361.2,361.2,421.4,3795.5,862.2,0,6.1,2135.4,6098.1,,146.1,37.6,,,-61.3,-171.5,409.6,477.6,0,379.4,-42.8,-35.5,0,A,0.64,0.64,92.79,76.11
1209,20120930,2012,4,INDL,C,D,STD,APD,9158106,USD,2012Q3,2012Q4,251,3415.8,373,13526,0,,,,,810.5,454.4,454.4,707.7,4584.2,977.4,0,928.8,2689.9,7236.1,29.7,127.6,46.8,,,31.9,9.8,900.4,490.6,0,514.9,-53.6,-41.6,0,A,0.64,0.64,85.83,77.21
1209,20121231,2013,1,INDL,C,D,STD,APD,9158106,USD,2012Q4,2013Q1,548.7,3563.1,385.1,13830,0,,,,,792.3,545.6,545.6,928.4,5107.3,960.8,0,4.6,2966.9,7584.3,29.5,121.9,34.6,,,91.2,709.1,77.3,65,0,136,,20.2,0,A,0.64,0.64,86.31,76.78
1209,20130331,2013,2,INDL,C,D,STD,APD,9158106,USD,2013Q1,2013Q2,500.8,3379.2,395.6,13842,0,,,,,799,401.6,401.6,1336.5,4644.7,957.4,0,5.2,3221.6,7083.5,29.5,136.3,32.9,,,-52.8,604.4,504,392,0,268.9,-26.3,11.7,0,A,0.64,0.71,90.34,84.15
1209,20130630,2013,3,INDL,C,D,STD,APD,9158106,USD,2013Q2,2013Q3,573.8,3480.7,367.7,14010.6,0,,,,,802.5,418.8,418.8,1482.1,4648.2,872.1,0,3.1,3357.7,7070.4,29.5,132.1,21.6,,,-35.6,780.8,522.1,415.7,0,416.8,-47.6,64.6,0,A,0.71,0.71,97.12,84.04
1209,20130930,2013,4,INDL,C,D,STD,APD,9158106,USD,2013Q3,2013Q4,314.7,3439.1,355.3,14411,0,,,,,799.2,450.4,450.4,1217.3,5056.3,888.4,0,921.8,3227.6,7047.8,29.5,125.9,41.3,,,-4,437.7,927.2,437.5,0,565.6,-59.2,58.8,0,A,0.71,0.71,114.75,90.12
1209,20131231,2014,1,INDL,C,D,STD,APD,9158106,USD,2013Q4,2014Q1,535.9,3330.1,398.9,14585.1,0,,,,,805,387.6,387.6,1147.5,5020.8,845.4,0,0,3145.2,6988.6,30.05,117.3,53.8,,,-62.8,339.1,1.4,434,0,149.9,,44.5,0,A,0.71,0.71,113.99,102.23
1209,20140331,2014,2,INDL,C,D,STD,APD,9158106,USD,2014Q1,2014Q2,529.3,3299.9,392.6,14663.1,0,,,,,813.2,356.9,356.9,1173.9,4993.2,800,0,0,3110.3,6981.3,,117.3,62.4,,,-93.5,370.9,39.2,491.2,0,300.2,-19.2,51.2,0,A,0.71,0.77,124.4,102.73
1209,20140630,2014,3,INDL,C,D,STD,APD,9158106,USD,2014Q2,2014Q3,541.8,3339.8,426.3,14976.4,0,,,,,828.8,337.6,337.6,1185,4951,847.7,0,0,3156.1,6962.5,30.05,123,97.9,,,-112.8,422.7,57.3,591.7,0,463.7,-36.7,11.5,0,A,0.77,0.77,131.48,114.28
1209,20140930,2014,4,INDL,C,D,STD,APD,9158106,USD,2014Q3,2014Q4,343,3294.8,391.2,14484.3,0,,,,,842,336.6,336.6,1294,4824.5,861.4,0,850.4,2963,7007.5,30.45,171.7,85.9,,,-113.8,148.7,461,608.6,0,627.7,-76,-28.9,0,A,0.77,0.77,137.45,126.82
1209,20141231,2015,1,INDL,C,D,STD,APD,9158106,USD,2014Q4,2015Q1,615.3,3137.2,454.9,14498.2,0,,,,,852.8,238.8,238.8,1337.7,4751.3,852.7,0,0,3001.9,6841.5,30.3,242.9,144.4,,,-97.8,54,0.9,38.5,0,164.4,-31.3,-9.2,0,A,0.77,0.77,149.61,118.2
1209,20150331,2015,2,INDL,C,D,STD,APD,9158106,USD,2015Q1,2015Q2,684.8,3114.5,586.8,14379.3,0,,,,,877.7,195.7,195.7,1418.7,4511.5,852.6,0,0,3081.3,6656.2,30.3,408.7,232.8,,,-140.9,54.3,337.3,384.6,0,329.4,-58,-30.2,0,A,0.77,0.81,158.2,137.07
1209,20150630,2015,3,INDL,C,D,STD,APD,9158106,USD,2015Q2,2015Q3,615.3,3102.3,523.8,14569.2,0,,,,,889.3,215.3,215.3,1172.7,4690.5,830.9,0,0,2918.9,6743.4,30.3,318.1,194.3,,,-121.3,122,338,559.2,0,503.4,-74.6,3.3,0,A,0.81,0.81,153.93,136.69
1209,20150930,2015,4,INDL,C,D,STD,APD,9158106,USD,2015Q3,2015Q4,276.2,2910.8,613.5,14527.3,0,,,,,904.7,206.4,206.4,1929.9,3949.1,768.6,0,1023.5,3648.1,6408.9,30.3,318.9,125.2,,,-130.2,284,338.8,708.7,0,677.5,-102.6,45.7,0,A,0.81,0.81,148.56,123.66
1209,20151231,2016,1,INDL,C,D,STD,APD,9158106,USD,2015Q4,2016Q1,416.7,2779,674.1,14481.3,0,,,,,901.9,279.1,279.1,1947.3,3870.5,794.7,0,0,3572.4,6188.9,,352.6,90.1,,,72.7,45.5,0,65.5,0,174.4,7,-34,0,A,0.81,0.81,143.83,126.65
1209,20160331,2016,2,INDL,C,D,STD,APD,9158106,USD,2016Q1,2016Q2,550.4,3031.2,719.2,13779.6,0,,,,,919.6,313.1,313.1,2244.8,3573.2,794.4,0,46.5,3839.1,5918.6,,371.4,75.7,,,106.7,0.2,0,70.2,0,349.1,-7.7,-24.8,0,A,0.81,0.86,147.16,114.64
1209,20160630,2016,3,INDL,C,D,STD,APD,9158106,USD,2016Q2,2016Q3,578.8,3378.8,763.7,13704.7,0,,,,,935.4,514.8,514.8,1758.1,3925.6,722,0,21.4,3658.9,6244.4,,451.6,133.4,,,308.4,-434.8,386.9,126.3,0,534.9,-34.9,32.4,0,A,0.86,0.86,152.16,134.15
1209,20160930,2016,4,INDL,C,D,STD,APD,9158106,USD,2016Q3,2016Q4,388.9,4317.3,716.7,13738,0,,,,,970,1501.3,1501.3,1307.1,4918.1,701.5,0,1153.5,3283.3,7558.6,,375.3,95.8,,,1294.9,-144.2,960.4,485,0,721.2,-51.8,54.2,0,A,0.86,0,157.84,137.3101
1209,20161231,2017,1,INDL,C,D,STD,APD,9158106,USD,2016Q4,2017Q1,1414.7,3548.8,772,12407.4,0,,,,,967.5,655.5,655.5,1029.4,3289,415.3,0,89.2,2929.8,5765.3,,464.3,209.1,,,-664,-772.2,1.2,14.4,0,186.9,-6.9,-12.7,0,A,0.86,1.72,150.45,129
1230,20100331,2010,1,INDL,C,D,STD,ALK,11659109,USD,2010Q1,2010Q1,294,1651.6,228.1,3364.1,0,,,,,779.7,1171.2,117.7,158.2,1657.2,49.1,1053.5,1128,1339.5,2790.8,,1171.2,0,,,-46.5,,0,39.8,0,0,0,,-23,A,0,0,42.59,31.24
1230,20100630,2010,2,INDL,C,D,STD,ALK,11659109,USD,2010Q2,2010Q2,272.8,1739.2,203.9,3367.8,0,,,,,792,1272.7,108.1,154.3,1570,48.5,1164.6,1228.4,1440.7,2726.4,,1272.7,0,,,-56.1,,0,130.9,0,0,0,,-131.9,A,0,0,54.13,37.03
1230,20100930,2010,3,INDL,C,D,STD,ALK,11659109,USD,2010Q3,2010Q3,269.4,1768.3,204.8,3351.8,0,,,,,805.7,1317.7,129.2,233.8,1390.1,41.6,1188.5,1187.4,1472,2574.6,,1317.7,0,,,-35,,0,231.3,0,0,0,,-150.1,A,0,0,54.66,42
1230,20101231,2010,4,INDL,C,D,STD,ALK,11659109,USD,2010Q4,2010Q4,288.6,1662,237.5,3354.6,0,,,,,815.5,1208.2,89.5,221.2,1313,45.1,1118.7,1143.3,1424.7,2486.5,55,1208.2,0,,,-74.7,,0,321,0,0,0,,-91,A,0,0,59.59,44.86
1230,20110331,2011,1,INDL,C,D,STD,ALK,11659109,USD,2011Q1,2011Q1,346.6,1596,313.2,3515.4,0,,,,,828.3,1042.5,60.2,169.8,1275.2,45.7,982.3,1255.4,1484.4,2456.9,,1042.5,0,,,-29.3,,0,89.2,0,0,0,,132.4,A,0,0,65,56.15
1230,20110630,2011,2,INDL,C,D,STD,ALK,11659109,USD,2011Q2,2011Q2,301.8,1675.7,232.3,3558.1,0,,,,,838.9,1153.5,67,253.9,1154.9,52.6,1086.5,1302.8,1628,2399.3,,1153.5,0,,,-22.5,,0,125.4,0,0,0,,31.3,A,0,0,70.07,59
1230,20110930,2011,3,INDL,C,D,STD,ALK,11659109,USD,2011Q3,2011Q3,267.9,1726.3,183.8,3533.9,0,,,,,843.3,1265.8,67.5,213.6,1178.8,44.3,1198.3,1216.7,1518.3,2477.6,,1265.8,0,,,-22,,106.5,248.3,0,0,0,,-84.5,A,0,0,70.61,51.79
1230,20111231,2011,4,INDL,C,D,STD,ALK,11659109,USD,2011Q4,2011Q4,273.9,1595.5,198,3599.5,0,,,,,840,1140.9,102.2,207.9,1099,44.3,1038.7,1198.1,1509.6,2512.2,56,1155.6,39.1,,,12.7,,106.5,333.5,0,0,0,,72.2,A,0,0,77.1381,51.1
1230,20120331,2012,1,INDL,C,D,STD,ALK,11659109,USD,2012Q1,2012Q1,302.1,1656.9,221.4,3725.1,0,,,,,677.8,1141.2,48.2,210.1,1036.9,45.3,1093,1334.1,1673.2,2490.8,,1224.5,25.6,,,-54,,0,59.1,0,0,0,,-52,A,0,0,39.765,33.685
1230,20120630,2012,2,INDL,C,D,STD,ALK,11659109,USD,2012Q2,2012Q2,295.8,1698.4,177.8,3725.2,0,,,,,674.2,1185.4,35.4,183.4,957.1,47.8,1150,1370.1,1664.3,2476.3,,1211.3,32,,,-66.8,,0,165.4,0,0,0,,-106.8,A,0,0,36.62,31.29
1230,20120930,2012,3,INDL,C,D,STD,ALK,11659109,USD,2012Q3,2012Q3,293,1716.5,172.1,3719.6,0,,,,,660.3,1185.6,27.5,167.2,898.9,52.5,1158.1,1291.4,1528.8,2468.1,,1236.6,34.1,,,-74.7,,0,239.9,0,0,0,,-109.3,A,0,0,38.46,32.69
1230,20121231,2012,4,INDL,C,D,STD,ALK,11659109,USD,2012Q4,2012Q4,297,1737,159,3768,0,,,,,660,1252,122,161,871,58,1130,1275,1501,2583,55,1195,34,,,20,,0,275,0,0,0,,-82,A,0,0,45.148,34.57
1230,20130331,2013,1,INDL,C,D,STD,ALK,11659109,USD,2013Q1,2013Q1,325,1839,166,3805,0,,,,,657,1265,95,106,840,61,1170,1391,1598,2584,,1214,33,,,-27,,0,88,0,0,0,,-41,A,0,0,64.55,43.323
1230,20130630,2013,2,INDL,C,D,STD,ALK,11659109,USD,2013Q2,2013Q2,303,1986,141,3866,0,,,,,629,1429,57,110,814,59,1372,1575,1756,2553,,1399,22,,,-65,,0,109,0,0,0,,-255,A,0,0,68,50.305
1230,20130930,2013,3,INDL,C,D,STD,ALK,11659109,USD,2013Q3,2013Q3,248,1935,135,3927,0,,,,,625,1445,41,111,782,60,1404,1479,1650,2410,,1433,20,,,-81,,0,139,0,14,0,,-282,A,0.2,0.2,64.74,51.1601
1230,20131231,2013,4,INDL,C,D,STD,ALK,11659109,USD,2013Q4,2013Q4,220,1762,183,4076,0,,,,,538,1330,80,117,754,60,1250,1399,1580,2229,67,1266,17,,,-42,,0,161,0,28,0,,-129,A,0.2,0.2,78.53,60.26
1230,20140331,2014,1,INDL,C,D,STD,ALK,11659109,USD,2014Q1,2014Q1,244,1934,197,4127,0,,,,,524,1420,90,113,721,58,1330,1567,1755,2211,,1345,20,,,10,,0,37,0,17,0,,-78,A,0.25,0.25,93.95,72.55
1230,20140630,2014,2,INDL,C,D,STD,ALK,11659109,USD,2014Q2,2014Q2,246,2020,192,4294,0,,,,,484,1510,22,114,745,61,1488,1679,1864,2250,,1505,20,,,-58,,51,64,0,34,0,,-230,A,0.25,0.25,100.98,87.82
1230,20140930,2014,3,INDL,C,D,STD,ALK,11659109,USD,2014Q3,2014Q3,214,1799,193,4437,0,,,,,399,1343,34,115,710,64,1309,1584,1767,2240,,1313,17,,,-46,,51,97,0,51,0,,-55,A,0.125,0.125,50.14,41.84
1230,20141231,2014,4,INDL,C,D,STD,ALK,11659109,USD,2014Q4,2014Q4,222,1756,126,4425,0,,,,,296,1217,107,117,686,58,1110,1492,1671,2383,65,1117,19,,,27,,51,119,0,68,0,,143,A,0.125,0.125,60.94,40.69
1230,20150331,2015,1,INDL,C,D,STD,ALK,11659109,USD,2015Q1,2015Q1,225,1776,137,4634,0,,,,,211,1312,51,118,650,52,1261,1705,1880,2364,,1266,21,,,-56,,0,35,0,26,0,,-144,A,0.2,0.2,71.4,57.71
1230,20150630,2015,2,INDL,C,D,STD,ALK,11659109,USD,2015Q2,2015Q2,210,1654,121,4826,0,,,,,56,1192,45,116,629,58,1147,1755,1927,2334,,1157,19,,,-62,,0,58,0,52,0,,-35,A,0.2,0.2,68.68,58.15
1230,20150930,2015,3,INDL,C,D,STD,ALK,11659109,USD,2015Q3,2015Q3,200,1715,115,4849,0,,,,,70,1258,88,117,593,52,1170,1676,1854,2345,,1175,22,,,-19,,0,93,0,78,0,,-58,A,0.2,0.2,82.78,58.92
1230,20151231,2015,4,INDL,C,D,STD,ALK,11659109,USD,2015Q4,2015Q4,72,1663,68,4870,0,,,,,73,1328,73,115,571,51,1255,1628,1806,2316,53,1259,18,,,-34,,0,116,0,102,0,,-152,A,0.2,0.2,87.171,72.89
1230,20160331,2016,1,INDL,C,D,STD,ALK,11659109,USD,2016Q1,2016Q1,79,1923,76,4906,0,,,,,86,1564,78,116,531,45,1486,1890,2069,2305,,1494,22,,,5,,0,36,0,34,0,,-218,A,0.275,0.275,83.09,61.58
1230,20160630,2016,2,INDL,C,D,STD,ALK,11659109,USD,2016Q2,2016Q2,97,2003,73,5032,0,,,,,91,1607,81,117,509,45,1526,1866,2061,2347,,1545,22,,,8,,0,57,0,68,0,,-253,A,0.275,0.275,83.26,54.51
1230,20160930,2016,3,INDL,C,D,STD,ALK,11659109,USD,2016Q3,2016Q3,98,3600,68,5099,0,,,,,103,3226,1818,275,1861,44,1408,1777,2123,3712,,1424,20,,,1745,,1546,93,0,102,0,,-137,A,0.275,0.275,71.63,56.45
1230,20161231,2016,4,INDL,C,D,STD,ALK,11659109,USD,2016Q4,2016Q4,121,2050,169,7912,0,,,,,110,1580,328,319,2645,47,1252,2124,2535,4496,51,1272,5,,,255,,2044,249,0,136,0,,2,A,0.275,0.275,91.89,65.6
1300,20100331,2010,1,INDL,C,D,STD,HON,438516106,USD,2010Q1,2010Q1,1730,14333,2998,21693,0,,,,,3859,2851,2851,1315,6246,3568,,6233,11101,15821,,527,28,,,50,949,0,1001,0,231,,-122,,A,0.3025,0.3025,45.78,36.68
1300,20100630,2010,2,INDL,C,D,STD,HON,438516106,USD,2010Q2,2010Q2,2382,14924,2862,21167,0,,,,,3913,2451,2451,1228,6254,3596,,5708,10687,16276,,418,39,,,-350,862,0,1001,0,464,,-150,,A,0.3025,0.3025,48.6315,38.54
1300,20100930,2010,3,INDL,C,D,STD,HON,438516106,USD,2010Q3,2010Q3,1580,15163,2547,22956,0,,,,,3929,2640,2640,985,6265,4027,,6502,11546,16107,,403,19,,,-161,617,0,1330,0,704,,-377,,A,0.3025,0.3025,44.89,37.89
1300,20101231,2010,4,INDL,C,D,STD,HON,438516106,USD,2010Q4,2010Q4,1335,15011,2371,22823,0,,,,,3977,2650,2650,889,5755,3958,,6018,11717,15330,29.39,362,16,,,-151,21,0,1332,0,944,,-310,,A,0.3025,0.3025,53.74,43.41
1300,20110331,2011,1,INDL,C,D,STD,HON,438516106,USD,2011Q1,2011Q1,1464,16031,2477,22871,0,,,,,4036,3076,3076,875,6763,4290,,6587,11770,15322,,500,50,,,426,-8,1381,437,0,264,,-342,,A,0.3325,0.3325,59.95,52.98
1300,20110630,2011,2,INDL,C,D,STD,HON,438516106,USD,2011Q2,2011Q2,2297,17386,2389,22264,0,,,,,4089,3548,3548,932,6790,4197,,6737,12111,15355,,513,48,,,898,49,1384,439,0,530,,-389,,A,0.3325,0.3325,62.276,55.37
1300,20110930,2011,3,INDL,C,D,STD,HON,438516106,USD,2011Q3,2011Q3,1474,17044,2442,22401,0,,,,,4113,3885,3885,1275,6880,4369,,7014,12859,14819,,484,43,,,1235,397,1389,439,0,796,,-440,,A,0.3325,0.3325,60.65,41.5
1300,20111231,2011,4,INDL,C,D,STD,HON,438516106,USD,2011Q4,2011Q4,944,16134,3332,23674,0,,,,,4157,3698,3698,674,6881,4264,,6545,12275,16631,27.6,520,62,,,1048,298,1390,972,0,1091,,-310,,A,0.3725,0.3725,55.81,41.22
1300,20120331,2012,1,INDL,C,D,STD,HON,438516106,USD,2012Q1,2012Q1,929,16553,3460,23817,0,,,,,4156,3988,3988,1632,6269,4368,,6499,12666,15862,,529,46,,,290,356,2,0,0,291,,-108,,A,0.3725,0.3725,62,54.73
1300,20120630,2012,2,INDL,C,D,STD,HON,438516106,USD,2012Q2,2012Q2,831,16644,3395,23530,0,,,,,4201,4221,4221,1633,6342,4342,,6632,12812,15279,,612,81,,,523,360,42,0,0,582,,-78,,A,0.3725,0.3725,61.47,52.21
1300,20120930,2012,3,INDL,C,D,STD,HON,438516106,USD,2012Q3,2012Q3,1284,17746,3047,23328,0,,,,,4242,4760,4760,1598,6391,4314,,6597,12713,15142,,711,34,,,1062,319,86,0,0,880,,-53,,A,0.3725,0.3725,61.95,52.73
1300,20121231,2012,4,INDL,C,D,STD,HON,438516106,USD,2012Q4,2012Q4,1300,17598,3094,24255,0,,,,,4358,4634,4634,1101,6395,4235,,6660,13045,15593,30.36,717,33,,,936,-177,102,1,0,1211,,25,,A,0.41,0.41,64.49,58.29
1300,20130331,2013,1,INDL,C,D,STD,HON,438516106,USD,2013Q1,2013Q1,1216,17681,3009,24119,0,,,,,4446,4539,4539,1912,5787,4297,,6755,13111,15004,,768,40,,,-95,808,7,600,0,322,,-51,,A,0.41,0.41,75.755,64.16
1300,20130630,2013,2,INDL,C,D,STD,HON,438516106,USD,2013Q2,2013Q2,1306,17849,2873,24317,0,,,,,4513,4549,4549,1923,5779,4295,,6839,13480,14674,,795,55,,,-85,821,13,601,0,665,,-36,,A,0.41,0.41,81.24,70.92
1300,20130930,2013,3,INDL,C,D,STD,HON,438516106,USD,2013Q3,2013Q3,1356,19304,2692,25102,0,,,,,4582,5499,5499,2819,5789,4455,,7053,14663,14509,,817,55,,,865,1717,27,604,0,995,,-94,,A,0.41,0.41,87.55,77.32
1300,20131231,2013,4,INDL,C,D,STD,HON,438516106,USD,2013Q4,2013Q4,2443,21164,2445,24271,0,,,,,4682,6422,6422,2028,6801,4293,,6739,14181,13508,24.73,909,35,,,1788,930,1063,607,0,1353,,41,,A,0.45,0.45,91.56,81.04
1300,20140331,2014,1,INDL,C,D,STD,HON,438516106,USD,2014Q1,2014Q1,2294,21531,2440,24246,0,,,,,4772,6672,6672,2552,6804,4407,,6668,14353,13205,,1023,20,,,250,1090,25,602,0,363,,-115,,A,0.45,0.45,95.905,88.12
1300,20140630,2014,2,INDL,C,D,STD,HON,438516106,USD,2014Q2,2014Q2,2933,22453,2480,24143,0,,,,,4868,6582,6582,2405,6839,4511,,6643,14324,13266,,1619,11,,,160,944,45,606,0,736,,-222,,A,0.45,0.45,96.49,89.9631
