gvkey,splticrm,datadate,conm,tic,cusip
1209,A,20140430,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20140531,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20140630,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20140731,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20140831,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20140930,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20141031,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20141130,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20141231,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20150131,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20150228,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20150331,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20150430,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20150531,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20150630,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20150731,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20150831,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20150930,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20151031,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20151130,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20151231,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20160131,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20160229,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20160331,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20160430,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20160531,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20160630,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20160731,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20160831,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20160930,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20161031,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20161130,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20161231,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1209,A,20170131,AIR PRODUCTS & CHEMICALS INC,APD,9158106
1230,B,20100131,ALASKA AIR GROUP INC,ALK,11659109
1230,B,20100228,ALASKA AIR GROUP INC,ALK,11659109
1230,B,20100331,ALASKA AIR GROUP INC,ALK,11659109
1230,B,20100430,ALASKA AIR GROUP INC,ALK,11659109
1230,B,20100531,ALASKA AIR GROUP INC,ALK,11659109
1230,B,20100630,ALASKA AIR GROUP INC,ALK,11659109
1230,B,20100731,ALASKA AIR GROUP INC,ALK,11659109
1230,B+,20100831,ALASKA AIR GROUP INC,ALK,11659109
1230,B+,20100930,ALASKA AIR GROUP INC,ALK,11659109
1230,B+,20101031,ALASKA AIR GROUP INC,ALK,11659109
1230,B+,20101130,ALASKA AIR GROUP INC,ALK,11659109
1230,B+,20101231,ALASKA AIR GROUP INC,ALK,11659109
1230,B+,20110131,ALASKA AIR GROUP INC,ALK,11659109
1230,B+,20110228,ALASKA AIR GROUP INC,ALK,11659109
1230,B+,20110331,ALASKA AIR GROUP INC,ALK,11659109
1230,B+,20110430,ALASKA AIR GROUP INC,ALK,11659109
1230,B+,20110531,ALASKA AIR GROUP INC,ALK,11659109
1230,B+,20110630,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20110731,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20110831,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20110930,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20111031,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20111130,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20111231,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20120131,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20120229,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20120331,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20120430,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20120531,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20120630,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20120731,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20120831,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20120930,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20121031,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20121130,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20121231,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20130131,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20130228,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20130331,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20130430,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20130531,ALASKA AIR GROUP INC,ALK,11659109
1230,BB-,20130630,ALASKA AIR GROUP INC,ALK,11659109
1230,BB,20130731,ALASKA AIR GROUP INC,ALK,11659109
1230,BB,20130831,ALASKA AIR GROUP INC,ALK,11659109
1230,BB,20130930,ALASKA AIR GROUP INC,ALK,11659109
1230,BB,20131031,ALASKA AIR GROUP INC,ALK,11659109
1230,BB,20131130,ALASKA AIR GROUP INC,ALK,11659109
1230,BB+,20131231,ALASKA AIR GROUP INC,ALK,11659109
1230,BB+,20140131,ALASKA AIR GROUP INC,ALK,11659109
1230,BB+,20140228,ALASKA AIR GROUP INC,ALK,11659109
1230,BB+,20140331,ALASKA AIR GROUP INC,ALK,11659109
1230,BB+,20140430,ALASKA AIR GROUP INC,ALK,11659109
1230,BB+,20140531,ALASKA AIR GROUP INC,ALK,11659109
1230,BB+,20140630,ALASKA AIR GROUP INC,ALK,11659109
1230,BB+,20140731,ALASKA AIR GROUP INC,ALK,11659109
1230,BB+,20140831,ALASKA AIR GROUP INC,ALK,11659109
1230,BB+,20140930,ALASKA AIR GROUP INC,ALK,11659109
1230,BB+,20141031,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20141130,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20141231,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20150131,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20150228,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20150331,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20150430,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20150531,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20150630,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20150731,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20150831,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20150930,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20151031,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20151130,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20151231,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20160131,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20160229,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20160331,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20160430,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20160531,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20160630,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20160731,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20160831,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20160930,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20161031,ALASKA AIR GROUP INC,ALK,11659109
1230,BBB-,20161130,ALASKA AIR GROUP INC,ALK,11659109
1230,BB+,20161231,ALASKA AIR GROUP INC,ALK,11659109
1230,BB+,20170131,ALASKA AIR GROUP INC,ALK,11659109
1300,A,20100131,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20100228,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20100331,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20100430,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20100531,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20100630,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20100731,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20100831,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20100930,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20101031,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20101130,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20101231,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20110131,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20110228,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20110331,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20110430,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20110531,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20110630,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20110731,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20110831,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20110930,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20111031,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20111130,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20111231,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20120131,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20120229,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20120331,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20120430,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20120531,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20120630,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20120731,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20120831,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20120930,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20121031,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20121130,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20121231,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20130131,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20130228,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20130331,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20130430,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20130531,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20130630,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20130731,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20130831,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20130930,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20131031,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20131130,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20131231,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20140131,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20140228,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20140331,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20140430,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20140531,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20140630,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20140731,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20140831,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20140930,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20141031,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20141130,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20141231,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20150131,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20150228,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20150331,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20150430,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20150531,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20150630,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20150731,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20150831,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20150930,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20151031,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20151130,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20151231,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20160131,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20160229,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20160331,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20160430,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20160531,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20160630,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20160731,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20160831,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20160930,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20161031,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20161130,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20161231,HONEYWELL INTERNATIONAL INC,HON,438516106
1300,A,20170131,HONEYWELL INTERNATIONAL INC,HON,438516106
1327,,20100131,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20100228,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20100331,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20100430,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20100531,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20100630,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20100731,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20100831,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20100930,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20101031,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20101130,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20101231,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20110131,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20110228,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20110331,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20110430,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20110531,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20110630,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20110731,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20110831,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20110930,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20111031,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20111130,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20111231,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20120131,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20120229,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20120331,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20120430,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20120531,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20120630,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20120731,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20120831,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20120930,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20121031,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20121130,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20121231,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20130131,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20130228,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20130331,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20130430,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20130531,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20130630,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20130731,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20130831,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20130930,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20131031,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20131130,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20131231,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20140131,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20140228,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20140331,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20140430,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20140531,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20140630,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20140731,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20140831,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20140930,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20141031,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20141130,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20141231,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20150131,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20150228,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20150331,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20150430,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20150531,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20150630,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20150731,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1327,,20150831,SKYWORKS SOLUTIONS INC,SWKS,83088M102
1380,BBB-,20100131,HESS CORP,HES,42809H107
1380,BBB-,20100228,HESS CORP,HES,42809H107
1380,BBB-,20100331,HESS CORP,HES,42809H107
1380,BBB-,20100430,HESS CORP,HES,42809H107
1380,BBB-,20100531,HESS CORP,HES,42809H107
1380,BBB-,20100630,HESS CORP,HES,42809H107
1380,BBB,20100731,HESS CORP,HES,42809H107
1380,BBB,20100831,HESS CORP,HES,42809H107
1380,BBB,20100930,HESS CORP,HES,42809H107
1380,BBB,20101031,HESS CORP,HES,42809H107
1380,BBB,20101130,HESS CORP,HES,42809H107
1380,BBB,20101231,HESS CORP,HES,42809H107
1380,BBB,20110131,HESS CORP,HES,42809H107
1380,BBB,20110228,HESS CORP,HES,42809H107
1380,BBB,20110331,HESS CORP,HES,42809H107
1380,BBB,20110430,HESS CORP,HES,42809H107
1380,BBB,20110531,HESS CORP,HES,42809H107
1380,BBB,20110630,HESS CORP,HES,42809H107
1380,BBB,20110731,HESS CORP,HES,42809H107
1380,BBB,20110831,HESS CORP,HES,42809H107
1380,BBB,20110930,HESS CORP,HES,42809H107
1380,BBB,20111031,HESS CORP,HES,42809H107
1380,BBB,20111130,HESS CORP,HES,42809H107
1380,BBB,20111231,HESS CORP,HES,42809H107
1380,BBB,20120131,HESS CORP,HES,42809H107
1380,BBB,20120229,HESS CORP,HES,42809H107
1380,BBB,20120331,HESS CORP,HES,42809H107
1380,BBB,20120430,HESS CORP,HES,42809H107
1380,BBB,20120531,HESS CORP,HES,42809H107
1380,BBB,20120630,HESS CORP,HES,42809H107
1380,BBB,20120731,HESS CORP,HES,42809H107
1380,BBB,20120831,HESS CORP,HES,42809H107
1380,BBB,20120930,HESS CORP,HES,42809H107
1380,BBB,20121031,HESS CORP,HES,42809H107
1380,BBB,20121130,HESS CORP,HES,42809H107
1380,BBB,20121231,HESS CORP,HES,42809H107
1380,BBB,20130131,HESS CORP,HES,42809H107
1380,BBB,20130228,HESS CORP,HES,42809H107
1380,BBB,20130331,HESS CORP,HES,42809H107
1380,BBB,20130430,HESS CORP,HES,42809H107
1380,BBB,20130531,HESS CORP,HES,42809H107
1380,BBB,20130630,HESS CORP,HES,42809H107
1380,BBB,20130731,HESS CORP,HES,42809H107
1380,BBB,20130831,HESS CORP,HES,42809H107
1380,BBB,20130930,HESS CORP,HES,42809H107
1380,BBB,20131031,HESS CORP,HES,42809H107
1380,BBB,20131130,HESS CORP,HES,42809H107
1380,BBB,20131231,HESS CORP,HES,42809H107
1380,BBB,20140131,HESS CORP,HES,42809H107
1380,BBB,20140228,HESS CORP,HES,42809H107
1380,BBB,20140331,HESS CORP,HES,42809H107
1380,BBB,20140430,HESS CORP,HES,42809H107
1380,BBB,20140531,HESS CORP,HES,42809H107
1380,BBB,20140630,HESS CORP,HES,42809H107
1380,BBB,20140731,HESS CORP,HES,42809H107
1380,BBB,20140831,HESS CORP,HES,42809H107
1380,BBB,20140930,HESS CORP,HES,42809H107
1380,BBB,20141031,HESS CORP,HES,42809H107
1380,BBB,20141130,HESS CORP,HES,42809H107
1380,BBB,20141231,HESS CORP,HES,42809H107
1380,BBB,20150131,HESS CORP,HES,42809H107
1380,BBB,20150228,HESS CORP,HES,42809H107
1380,BBB,20150331,HESS CORP,HES,42809H107
1380,BBB,20150430,HESS CORP,HES,42809H107
1380,BBB,20150531,HESS CORP,HES,42809H107
1380,BBB,20150630,HESS CORP,HES,42809H107
1380,BBB,20150731,HESS CORP,HES,42809H107
1380,BBB,20150831,HESS CORP,HES,42809H107
1380,BBB,20150930,HESS CORP,HES,42809H107
1380,BBB,20151031,HESS CORP,HES,42809H107
1380,BBB,20151130,HESS CORP,HES,42809H107
1380,BBB,20151231,HESS CORP,HES,42809H107
1380,BBB,20160131,HESS CORP,HES,42809H107
1380,BBB-,20160229,HESS CORP,HES,42809H107
1380,BBB-,20160331,HESS CORP,HES,42809H107
1380,BBB-,20160430,HESS CORP,HES,42809H107
1380,BBB-,20160531,HESS CORP,HES,42809H107
1380,BBB-,20160630,HESS CORP,HES,42809H107
1380,BBB-,20160731,HESS CORP,HES,42809H107
1380,BBB-,20160831,HESS CORP,HES,42809H107
1380,BBB-,20160930,HESS CORP,HES,42809H107
1380,BBB-,20161031,HESS CORP,HES,42809H107
1380,BBB-,20161130,HESS CORP,HES,42809H107
1380,BBB-,20161231,HESS CORP,HES,42809H107
1380,BBB-,20170131,HESS CORP,HES,42809H107
1440,BBB,20100131,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20100228,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20100331,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20100430,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20100531,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20100630,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20100731,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20100831,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20100930,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20101031,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20101130,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20101231,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20110131,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20110228,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20110331,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20110430,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20110531,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20110630,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20110731,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20110831,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20110930,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20111031,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20111130,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20111231,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20120131,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20120229,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20120331,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20120430,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20120531,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20120630,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20120731,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20120831,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20120930,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20121031,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20121130,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20121231,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20130131,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20130228,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20130331,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20130430,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20130531,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20130630,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20130731,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20130831,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20130930,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20131031,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20131130,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20131231,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20140131,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20140228,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20140331,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20140430,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20140531,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20140630,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20140731,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20140831,AMERICAN ELECTRIC POWER CO,AEP,25537101
1440,BBB,20140930,AMERICAN ELECTRIC POWER CO,AEP,25537101
